date,country,n,score
2021-03-21,Sweden,4359,0.5906501991282403
2021-03-22,Sweden,4215,0.5961002915776986
2021-03-23,Sweden,4256,0.5881858355263159
2021-03-24,Sweden,4851,0.5825460043290044
2021-03-25,Sweden,5182,0.5936798666538017
2021-03-26,Sweden,4862,0.60335885767174
2021-03-27,Sweden,5271,0.5939371988237525
2021-03-28,Sweden,5157,0.5941099641264301
2021-03-29,Sweden,4553,0.5893355016472654
2021-03-30,Sweden,4154,0.5860716213288396
2021-03-31,Sweden,4727,0.5977012052041464
2021-04-01,Sweden,5365,0.6029076048462255
2021-04-02,Sweden,4392,0.6052454512750456
2021-04-03,Sweden,4532,0.6039783574580759
2021-04-04,Sweden,4499,0.5892037739497666
2021-04-05,Sweden,4430,0.5849214465011288
2021-04-06,Sweden,4824,0.5856311985903815
2021-04-07,Sweden,4656,0.5807504413659794
2021-04-08,Sweden,4317,0.5866957917535326
2021-04-09,Sweden,5471,0.6053537020654359
2021-04-10,Sweden,5725,0.5978737825327511
2021-04-11,Sweden,4826,0.5895042689598011
2021-04-12,Sweden,4807,0.5977068627002288
2021-04-13,Sweden,4862,0.6005525781571369
2021-04-14,Sweden,4968,0.6059501181561996
2021-04-15,Sweden,4652,0.5942513000859846
2021-04-16,Sweden,4960,0.6002152681451614
2021-04-17,Sweden,4118,0.5919815813501701
2021-04-18,Sweden,4888,0.5792681575286416
2021-04-19,Sweden,7432,0.5615818032831
2021-04-20,Sweden,4700,0.5788277502127659
2021-04-21,Sweden,4176,0.5794637543103448
2021-04-22,Sweden,4484,0.5797758833630686
2021-04-23,Sweden,4858,0.5934746183614656
2021-04-24,Sweden,4791,0.5959083160091838
2021-04-25,Sweden,4933,0.5833526590310156
2021-04-26,Sweden,4333,0.5773448652204016
2021-04-27,Sweden,4509,0.5883174329119538
2021-04-28,Sweden,4371,0.5884972667581789
2021-04-29,Sweden,4697,0.5891455394932936
2021-04-30,Sweden,5120,0.6110604314453125
2021-05-01,Sweden,4623,0.6031976463335497
2021-05-02,Sweden,4347,0.5876372298136646
2021-05-03,Sweden,4176,0.5771641434386973
2021-05-04,Sweden,4208,0.576335696055133
2021-05-05,Sweden,4386,0.5805862959416325
2021-05-06,Sweden,4206,0.5817109419876367
2021-05-07,Sweden,4871,0.6024826397043728
2021-05-08,Sweden,4930,0.6006934330628803
2021-05-09,Sweden,4337,0.5848687465990315
2021-05-10,Sweden,4236,0.5879925401322001
2021-05-11,Sweden,4135,0.5838324667472793
2021-05-12,Sweden,4879,0.5933891654027464
2021-05-13,Sweden,4701,0.5874962465432887
2021-05-14,Sweden,4339,0.5873322021203042
2021-05-15,Sweden,4661,0.594089105127655
2021-05-16,Sweden,4200,0.580310305
2021-05-17,Sweden,4720,0.5825491152542372
2021-05-18,Sweden,5409,0.6009799136624145
2021-05-19,Sweden,4290,0.5917181083916083
2021-05-20,Sweden,4994,0.5897678225871046
2021-05-21,Sweden,5203,0.6027305302709974
2021-05-22,Sweden,6551,0.6071347789650435
2021-05-23,Sweden,5163,0.587002239589386
2021-05-24,Sweden,4603,0.5885274312404953
2021-05-25,Sweden,4558,0.5951852705133831
2021-05-26,Sweden,4754,0.5909640704669752
2021-05-27,Sweden,4846,0.5925147498968222
2021-05-28,Sweden,4700,0.6082300485106383
2021-05-29,Sweden,4830,0.609009985300207
2021-05-30,Sweden,4443,0.5999946515867657
2021-05-31,Sweden,3974,0.5825570186210367
2021-06-01,Sweden,4214,0.5999499869482677
2021-06-02,Sweden,4026,0.586322281420765
2021-06-03,Sweden,4116,0.5900883994169096
2021-06-04,Sweden,4615,0.6059798743228603
2021-06-05,Sweden,4723,0.6077395394876138
2021-06-06,Sweden,4424,0.613016409358047
2021-06-07,Sweden,3945,0.5906562912547528
2021-06-08,Sweden,4326,0.5948722454923716
2021-06-09,Sweden,5151,0.628642472723743
2021-06-10,Sweden,4434,0.5906093080739738
2021-06-11,Sweden,5088,0.6009540487421383
2021-06-12,Sweden,5353,0.5777665729497478
2021-06-13,Sweden,4197,0.5896822632832976
2021-06-14,Sweden,6011,0.5740426072200965
2021-06-15,Sweden,4889,0.5911981687461648
2021-06-16,Sweden,4787,0.5950919108000835
2021-06-17,Sweden,4671,0.5832514712053094
2021-06-18,Sweden,5659,0.592911827001237
2021-06-19,Sweden,4611,0.5901298471047495
2021-06-20,Sweden,4338,0.5813842480405716
2021-06-21,Sweden,5182,0.5760066794673872
2021-06-22,Sweden,4757,0.5797192629808703
2021-06-23,Sweden,6424,0.592562391033624
2021-06-24,Sweden,4658,0.602832440317733
2021-06-25,Sweden,4408,0.6414778736388385
2021-06-26,Sweden,3939,0.606868408733181
2021-06-27,Sweden,4050,0.5907849748148148
2021-06-28,Sweden,4803,0.5803523068915262
2021-06-29,Sweden,6721,0.5754414530575808
2021-06-30,Sweden,4619,0.595113896081403
2021-07-01,Sweden,5436,0.6072163745401029
2021-07-02,Sweden,5646,0.5898219169323415
2021-07-03,Sweden,5705,0.6162611956178791
2021-07-04,Sweden,4807,0.6102728437695029
2021-07-05,Sweden,4389,0.5855767482342219
2021-07-06,Sweden,5066,0.5893501363995263
2021-07-07,Sweden,5653,0.5754694365823456
2021-07-08,Sweden,4320,0.5915684699074074
2021-07-09,Sweden,4810,0.5961971446985447
2021-07-10,Sweden,4442,0.5960767251238182
2021-07-11,Sweden,5326,0.5871066881336838
2021-07-12,Sweden,3951,0.5774667431030118
2021-07-13,Sweden,4294,0.5880593022822543
2021-07-14,Sweden,4266,0.5916987580872011
2021-07-15,Sweden,4621,0.586985862367453
2021-07-16,Sweden,4607,0.6009949144779683
2021-07-17,Sweden,4399,0.5902398108661059
2021-07-18,Sweden,4579,0.5809415702118366
2021-07-19,Sweden,4190,0.5880529078758949
2021-07-20,Sweden,4272,0.5894590791198502
2021-07-21,Sweden,4933,0.5889023588080275
2021-07-22,Sweden,4507,0.5844849194586199
2021-07-23,Sweden,4295,0.6078540863795111
2021-07-24,Sweden,4479,0.6014918343380219
2021-07-25,Sweden,4271,0.5906153589323344
2021-07-26,Sweden,4639,0.5731518986850614
2021-07-27,Sweden,3434,0.5773268430401863
2021-07-28,Sweden,4500,0.5760543233333333
2021-07-29,Sweden,3894,0.5858070277349768
2021-07-30,Sweden,5352,0.5745105353139014
2021-07-31,Sweden,4940,0.5929909908906883
2021-08-01,Sweden,4855,0.5808268356333676
2021-08-02,Sweden,4732,0.5795866251056635
2021-08-03,Sweden,4709,0.5785037468677001
2021-08-04,Sweden,4391,0.5903988314734684
2021-08-05,Sweden,4478,0.590985597141581
2021-08-06,Sweden,5241,0.581389647204732
2021-08-07,Sweden,4562,0.6020496247259974
2021-08-08,Sweden,4549,0.5909844970323148
2021-08-09,Sweden,4199,0.5859211414622529
2021-08-10,Sweden,4607,0.5717545802040374
2021-08-11,Sweden,4827,0.5796680745804847
2021-08-12,Sweden,4711,0.5882069936319253
2021-08-13,Sweden,5260,0.5942694794676806
2021-08-14,Sweden,5134,0.5898531562134788
2021-08-15,Sweden,4652,0.5814768996130697
2021-08-16,Sweden,4588,0.5721668862249346
2021-08-17,Sweden,4251,0.573520064690661
2021-08-18,Sweden,4878,0.5869314624846249
2021-08-19,Sweden,4667,0.5886364137561604
2021-08-20,Sweden,5264,0.5945334897416413
2021-08-21,Sweden,4626,0.5865425864677908
2021-08-22,Sweden,4627,0.5868337700453857
2021-08-23,Sweden,4377,0.5835148702307517
2021-08-24,Sweden,4614,0.5781480695708713
2021-08-25,Sweden,4220,0.5934871127962086
2021-08-26,Sweden,4539,0.579025787838731
2021-08-27,Sweden,5128,0.5961652242589704
2021-08-28,Sweden,5233,0.5988843604051214
2021-08-29,Sweden,4742,0.5870473639814424
2021-08-30,Sweden,4657,0.5900399538329396
2021-09-01,Sweden,4343,0.5991697144830762
2021-09-02,Sweden,5030,0.6074074592445328
2021-09-03,Sweden,4740,0.6173467029535865
2021-09-04,Sweden,4661,0.605541547521991
2021-09-05,Sweden,4401,0.6030590456714383
2021-09-06,Sweden,4295,0.5961419213038417
2021-09-07,Sweden,4737,0.5992993137006545
2021-09-08,Sweden,4735,0.5854343896515312
2021-09-09,Sweden,4344,0.6058253892725599
2021-09-10,Sweden,4795,0.6054664711157456
2021-09-11,Sweden,5408,0.6029918664940829
2021-09-12,Sweden,4745,0.6034504432033719
2021-09-13,Sweden,3977,0.6010466975106865
2021-09-14,Sweden,4463,0.6042989168720593
2021-09-15,Sweden,4289,0.6104723201212403
2021-09-16,Sweden,4491,0.5976647100868403
2021-09-17,Sweden,4837,0.6205460107504651
2021-09-18,Sweden,5240,0.6128102347328245
2021-09-19,Sweden,4414,0.6033702308563661
2021-09-20,Sweden,3967,0.6001591847743887
2021-09-21,Sweden,3983,0.5989176753703239
2021-09-22,Sweden,4345,0.6028729776754891
2021-09-23,Sweden,4892,0.5939346860179885
2021-09-24,Sweden,4827,0.6016249633312617
2021-09-25,Sweden,4919,0.6038963053466152
2021-09-26,Sweden,4771,0.6051368407042549
2021-09-27,Sweden,4301,0.6035662908625902
2021-09-28,Sweden,4257,0.5769637935165609
2021-09-29,Sweden,5031,0.5960698065990857
2021-09-30,Sweden,4800,0.595381656875
2021-10-01,Sweden,5026,0.6003258766414643
2021-10-02,Sweden,5358,0.5985975636431504
2021-10-03,Sweden,5183,0.5994683185413854
2021-10-04,Sweden,3266,0.5798912725045928
2021-10-05,Sweden,4051,0.5933864418662059
2021-10-06,Sweden,4220,0.587115117535545
2021-10-07,Sweden,4183,0.587099830026297
2021-10-08,Sweden,4709,0.5942795094499894
2021-10-09,Sweden,4913,0.6030019253002239
2021-10-10,Sweden,4556,0.5854183204565409
2021-10-11,Sweden,4001,0.5900630304923768
2021-10-12,Sweden,4406,0.5859571849750341
2021-10-13,Sweden,4406,0.5897586679527916
2021-10-14,Sweden,4609,0.5783049839444565
2021-10-15,Sweden,4933,0.5959768374214474
2021-10-16,Sweden,5096,0.5915110824175824
2021-10-17,Sweden,4547,0.599566063338465
2021-10-18,Sweden,4194,0.5871068874582738
2021-10-19,Sweden,4330,0.6032547133949192
2021-10-20,Sweden,4670,0.5954852034261242
2021-10-21,Sweden,4488,0.595129820855615
2021-10-22,Sweden,4626,0.588040668179853
2021-10-23,Sweden,4541,0.6020138513543272
2021-10-24,Sweden,4617,0.5921230290231752
2021-10-25,Sweden,3951,0.588310329536826
2021-10-26,Sweden,3974,0.5948648326623049
2021-10-27,Sweden,4542,0.5874010332452664
2021-10-28,Sweden,4526,0.5893390106053911
2021-10-29,Sweden,4583,0.6096640370936068
2021-10-30,Sweden,5423,0.5974871145122626
2021-10-31,Sweden,4485,0.6039755253065776
2021-11-01,Sweden,4541,0.5922803805329223
2021-11-02,Sweden,4602,0.5913378648413733
2021-11-03,Sweden,4520,0.5952023734513274
2021-11-04,Sweden,4666,0.5976434179168452
2021-11-06,Sweden,5168,0.6025128484907122
2021-11-07,Sweden,4995,0.5968098700700701
2021-11-08,Sweden,4245,0.5944606765606596
2021-11-09,Sweden,4291,0.589708038918667
2021-11-10,Sweden,4557,0.5962330267719991
2021-11-11,Sweden,4723,0.5833032621215329
2021-11-12,Sweden,5009,0.6039488281094031
2021-11-13,Sweden,4829,0.6054036819217229
2021-11-14,Sweden,5185,0.5902219637415622
2021-11-15,Sweden,4018,0.5852857351916375
2021-11-16,Sweden,4231,0.5849558026471283
2021-11-17,Sweden,4341,0.5801018233126009
2021-11-18,Sweden,4394,0.5852999355939918
2021-11-19,Sweden,4784,0.5981778423913043
2021-11-20,Sweden,5529,0.589302370591427
2021-11-21,Sweden,4584,0.5888689919284468
2021-11-22,Sweden,4235,0.5878896177095632
2021-11-23,Sweden,4381,0.5810267678612189
2021-11-24,Sweden,5263,0.5701708223446703
2021-11-25,Sweden,4751,0.5949812993054093
2021-11-26,Sweden,4742,0.6059107429354703
2021-11-27,Sweden,5014,0.5968338532110091
2021-11-28,Sweden,4682,0.5969478914993592
2021-11-29,Sweden,4099,0.5986959804830446
2021-11-30,Sweden,4516,0.582141408547387
2021-12-01,Sweden,4660,0.6035365849785408
2021-12-02,Sweden,4770,0.5987242970649895
2021-12-03,Sweden,4858,0.6001179645944833
2021-12-04,Sweden,5135,0.6075042124634858
2021-12-05,Sweden,4590,0.5997958135076253
2021-12-06,Sweden,4437,0.5839528127112914
2021-12-07,Sweden,4672,0.5829985329623288
2021-12-08,Sweden,4637,0.5996871317662281
2021-12-09,Sweden,4197,0.5880356652370742
2021-12-10,Sweden,4631,0.6085447223061974
2021-12-11,Sweden,4898,0.5990466137198857
2021-12-12,Sweden,4221,0.6083118088130776
2021-12-13,Sweden,4083,0.5984883436198873
2021-12-14,Sweden,4124,0.5935811166343355
2021-12-15,Sweden,4137,0.5965163326081702
2021-12-16,Sweden,4213,0.588109028008545
2021-12-17,Sweden,4523,0.5991224483749723
2021-12-18,Sweden,4683,0.6047818035447363
2021-12-19,Sweden,3998,0.6005522783891947
2021-12-20,Sweden,3907,0.5969047752751472
2021-12-21,Sweden,5029,0.5875041680254524
2021-12-22,Sweden,4661,0.5995379502252736
2021-12-23,Sweden,5085,0.6225340993117011
2021-12-24,Sweden,4650,0.6752106716129033
2021-12-25,Sweden,3788,0.6375560168954593
2021-12-26,Sweden,4100,0.6042983707317073
2021-12-27,Sweden,4326,0.5975340862228387
2021-12-28,Sweden,4888,0.5858161546644844
2021-12-29,Sweden,4888,0.6005453635433715
2021-12-30,Sweden,5143,0.6034697692008555
2021-12-31,Sweden,17252,0.6587666805587757
2020-01-01,Sweden,6416,0.6327746394950124
2020-01-02,Sweden,5476,0.5914990830898466
2020-01-03,Sweden,5353,0.5934963902484588
2020-01-04,Sweden,6568,0.5885492198538367
2020-01-05,Sweden,6461,0.584487350564928
2020-01-06,Sweden,5685,0.5970568627968338
2020-01-07,Sweden,5870,0.5869281768313459
2020-01-08,Sweden,5985,0.5881643231411863
2020-01-09,Sweden,6211,0.586362628723233
2020-01-10,Sweden,5814,0.6001775005159958
2020-01-11,Sweden,6439,0.593696663301755
2020-01-12,Sweden,5678,0.588489110250088
2020-01-13,Sweden,5204,0.586226143735588
2020-01-14,Sweden,5585,0.5925803230080573
2020-01-15,Sweden,5830,0.5955982360205831
2020-01-16,Sweden,6089,0.5922644752832977
2020-01-17,Sweden,6339,0.6035919763369617
2020-01-18,Sweden,6253,0.5963252211738366
2020-01-19,Sweden,5814,0.5933422628138975
2020-01-20,Sweden,5294,0.5974566188137514
2020-01-21,Sweden,5755,0.5982853944396177
2020-01-22,Sweden,5721,0.5887585614403077
2020-01-23,Sweden,5601,0.5942744745581146
2020-01-24,Sweden,6161,0.6024411595520207
2020-01-25,Sweden,6054,0.600502900066072
2020-01-26,Sweden,5455,0.5934078687442712
2020-01-27,Sweden,5481,0.6021145395000912
2020-01-28,Sweden,5120,0.5982528560546875
2020-01-29,Sweden,5551,0.5977042048279589
2020-01-30,Sweden,5727,0.5981715348349922
2020-01-31,Sweden,6498,0.6009116945213911
2020-02-01,Sweden,6951,0.6137396847935548
2020-02-02,Sweden,5950,0.6123788853781512
2020-02-03,Sweden,5386,0.6032050701819532
2020-02-04,Sweden,5631,0.595881059314509
2020-02-05,Sweden,5488,0.5982914123542274
2020-02-06,Sweden,5773,0.5917796293088515
2020-02-07,Sweden,5742,0.6051879620341345
2020-02-08,Sweden,6603,0.6031526185067394
2020-02-09,Sweden,5927,0.5932289298127214
2020-02-10,Sweden,5336,0.5947840916416792
2020-02-11,Sweden,5836,0.5942346177176148
2020-02-12,Sweden,5796,0.5854112436162872
2020-02-13,Sweden,5971,0.5935799256405961
2020-02-14,Sweden,5928,0.6134009569838056
2020-02-15,Sweden,7224,0.6002009377076413
2020-02-16,Sweden,5188,0.5988966536237471
2020-02-17,Sweden,5379,0.5971858126045734
2020-02-18,Sweden,6313,0.5961933592586726
2020-02-19,Sweden,5715,0.5984957436570428
2020-02-20,Sweden,5961,0.5977101940949505
2020-02-21,Sweden,5930,0.6047647930860034
2020-02-22,Sweden,7347,0.602606276711583
2020-02-23,Sweden,5912,0.5975249864682002
2020-02-24,Sweden,5653,0.5918265085795152
2020-02-25,Sweden,6277,0.5857983597259838
2020-02-26,Sweden,5568,0.5882400894396552
2020-02-27,Sweden,6256,0.5908940375639387
2020-02-28,Sweden,5882,0.6161917116626998
2020-02-29,Sweden,6818,0.6014564671457906
2020-03-01,Sweden,5643,0.5935717575757575
2020-03-02,Sweden,5317,0.5910031553507618
2020-03-03,Sweden,5514,0.5901358458469351
2020-03-04,Sweden,5654,0.5885384264237707
2020-03-05,Sweden,6023,0.5914209551718412
2020-03-06,Sweden,6218,0.6050726412029591
2020-03-07,Sweden,7611,0.6008411570095913
2020-03-08,Sweden,5650,0.5910487221238938
2020-03-09,Sweden,5260,0.5872019885931559
2020-03-10,Sweden,6105,0.5688101890253889
2020-03-11,Sweden,6590,0.5638003676783004
2020-03-12,Sweden,6616,0.5536696027811366
2020-03-13,Sweden,6942,0.5669057535292423
2020-03-14,Sweden,6870,0.5713510650655022
2020-03-15,Sweden,6373,0.5721951752706731
2020-03-16,Sweden,5620,0.5700016816725979
2020-03-17,Sweden,5702,0.5782781064538759
2020-03-18,Sweden,5462,0.5745772422189674
2020-03-19,Sweden,5580,0.5844386286738351
2020-03-20,Sweden,6014,0.6038737510808114
2020-03-21,Sweden,6115,0.5928745735077678
2020-03-22,Sweden,5361,0.5794417724305166
2020-03-23,Sweden,4790,0.5779723534446763
2020-03-24,Sweden,4990,0.5841796192384769
2020-03-25,Sweden,5234,0.5920817730225448
2020-03-26,Sweden,5208,0.5855999062980031
2020-03-27,Sweden,5719,0.5986850160867285
2020-03-28,Sweden,5341,0.6002419112525744
2020-03-29,Sweden,4369,0.5954349363698788
2020-03-30,Sweden,4789,0.5838946059720193
2020-03-31,Sweden,4778,0.5906199185851821
2020-04-01,Sweden,5221,0.5887452493775138
2020-04-02,Sweden,5349,0.5910413991400262
2020-04-03,Sweden,5870,0.5949642553662692
2020-04-04,Sweden,5552,0.5993748847262248
2020-04-05,Sweden,5136,0.5940473070482866
2020-04-06,Sweden,5387,0.588939261926861
2020-04-07,Sweden,5401,0.5886560231438622
2020-04-08,Sweden,5480,0.5955766125912408
2020-04-09,Sweden,5843,0.6013158629128873
2020-04-10,Sweden,5848,0.6058833926128591
2020-04-11,Sweden,5437,0.6089075401876034
2020-04-12,Sweden,5355,0.6038742181139123
2020-04-13,Sweden,5055,0.5861916993076162
2020-04-14,Sweden,4879,0.5903562256609961
2020-04-15,Sweden,5423,0.5805578371749954
2020-04-16,Sweden,2847,0.5914928015454864
2020-04-17,Sweden,5607,0.618665200820403
2020-04-18,Sweden,5669,0.6034331342388428
2020-04-19,Sweden,4799,0.6035203602833924
2020-04-20,Sweden,5023,0.5981358349591878
2020-04-21,Sweden,5197,0.6030747639022513
2020-04-22,Sweden,5351,0.6082599648663801
2020-04-23,Sweden,5475,0.6126947680365297
2020-04-24,Sweden,5593,0.6029395285177901
2020-04-25,Sweden,5770,0.6130302613518197
2020-04-26,Sweden,5012,0.600242102952913
2020-04-27,Sweden,4948,0.6000415594179466
2020-04-28,Sweden,5071,0.6073291433642279
2020-04-29,Sweden,5180,0.6022010084942085
2020-04-30,Sweden,5409,0.6094352237012387
2020-05-01,Sweden,5781,0.6054673291818023
2020-05-02,Sweden,5123,0.5994582033964474
2020-05-03,Sweden,4787,0.5959452416962607
2020-05-04,Sweden,5222,0.5920769494446572
2020-05-05,Sweden,4861,0.5892702460399095
2020-05-06,Sweden,5125,0.5977055859512195
2020-05-07,Sweden,5215,0.6011966410354747
2020-05-08,Sweden,6003,0.6154512255538898
2020-05-09,Sweden,5228,0.6145178661055853
2020-05-10,Sweden,4543,0.6018798707902266
2020-05-11,Sweden,5058,0.5924012850929221
2020-05-12,Sweden,4983,0.5947207481436886
2020-05-13,Sweden,5177,0.5920863407378791
2020-05-14,Sweden,5668,0.6014959317219478
2020-05-15,Sweden,6013,0.5960337658406786
2020-05-16,Sweden,5774,0.6049024147904399
2020-05-17,Sweden,4605,0.6062409057546144
2020-05-18,Sweden,4569,0.6047969770190414
2020-05-19,Sweden,5196,0.6062879538106235
2020-05-20,Sweden,5058,0.6029815217477263
2020-05-21,Sweden,5224,0.6077760834609495
2020-05-22,Sweden,4883,0.6087089049764489
2020-05-23,Sweden,4929,0.6054394846824914
2020-05-24,Sweden,4861,0.5944505021600494
2020-05-25,Sweden,4718,0.6013167613395506
2020-05-26,Sweden,5001,0.6068947868426314
2020-05-27,Sweden,5141,0.5999592738766777
2020-05-28,Sweden,5142,0.604088796966161
2020-05-29,Sweden,5572,0.6102671518305814
2020-05-30,Sweden,4912,0.6094399450325733
2020-05-31,Sweden,4830,0.6074516182194617
2020-06-01,Sweden,4673,0.5987731134175047
2020-06-02,Sweden,4911,0.5799958228466707
2020-06-03,Sweden,5385,0.5852274618384401
2020-06-04,Sweden,5365,0.5924574082013047
2020-06-05,Sweden,5475,0.6051387455707762
2020-06-06,Sweden,5339,0.6198755862521073
2020-06-07,Sweden,5286,0.5917948670071889
2020-06-08,Sweden,4606,0.5864337323056883
2020-06-09,Sweden,5136,0.6067613929127725
2020-06-10,Sweden,5488,0.5977965623177842
2020-06-11,Sweden,5181,0.6001077674194171
2020-06-12,Sweden,5610,0.6058823846702317
2020-06-13,Sweden,5639,0.6053008052846249
2020-06-14,Sweden,5620,0.597186906049822
2020-06-15,Sweden,5201,0.5947504339550087
2020-06-16,Sweden,4883,0.6008685162809748
2020-06-17,Sweden,5505,0.5973677740236149
2020-06-18,Sweden,5696,0.6093550739115169
2020-06-19,Sweden,5298,0.6484983248395622
2020-06-20,Sweden,4767,0.6057581860709041
2020-06-21,Sweden,5001,0.5931704595080983
2020-06-22,Sweden,4640,0.5913483644396552
2020-06-23,Sweden,5229,0.5961301403710079
2020-06-24,Sweden,5320,0.591625007706767
2020-06-25,Sweden,5977,0.5964435929396018
2020-06-26,Sweden,5759,0.6014135110262199
2020-06-27,Sweden,5564,0.6055323765276779
2020-06-28,Sweden,5948,0.5831704172831204
2020-06-29,Sweden,5517,0.5854412506797172
2020-06-30,Sweden,5322,0.5873755240511086
2020-07-01,Sweden,5617,0.5961538924692896
2020-07-02,Sweden,5495,0.5882539080982712
2020-07-03,Sweden,5643,0.599352932482722
2020-07-04,Sweden,6034,0.5955187114683461
2020-07-05,Sweden,5872,0.5811469483991826
2020-07-06,Sweden,5771,0.5854961770923583
2020-07-07,Sweden,5750,0.5852071446956523
2020-07-08,Sweden,5898,0.5936052778908104
2020-07-09,Sweden,6147,0.6016695532780217
2020-07-10,Sweden,5964,0.6099646326291079
2020-07-11,Sweden,5586,0.6047999840673112
2020-07-12,Sweden,5314,0.5904669998118178
2020-07-13,Sweden,5971,0.5858440202646124
2020-07-14,Sweden,5429,0.6018916351077547
2020-07-15,Sweden,5641,0.5976749941499734
2020-07-16,Sweden,5282,0.5969415073835668
2020-07-17,Sweden,5530,0.6157851164556962
2020-07-18,Sweden,5649,0.6150604142326075
2020-07-19,Sweden,5857,0.6073560809288031
2020-07-20,Sweden,5450,0.5949958124770642
2020-07-21,Sweden,5358,0.5906896336319523
2020-07-22,Sweden,5948,0.5983034675521184
2020-07-23,Sweden,5879,0.5988464005783296
2020-07-24,Sweden,5733,0.6090750477934763
2020-07-25,Sweden,5153,0.6086358247622744
2020-07-26,Sweden,5195,0.5917175385948027
2020-07-27,Sweden,5137,0.600400864123029
2020-07-28,Sweden,5514,0.6023605761697497
2020-07-29,Sweden,5195,0.6003311770933589
2020-07-30,Sweden,5902,0.5901003802100983
2020-07-31,Sweden,5315,0.6223240777046096
2020-08-01,Sweden,6167,0.6205063140911302
2020-08-02,Sweden,5738,0.5967190345067969
2020-08-03,Sweden,5458,0.6136337438622206
2020-08-04,Sweden,5914,0.6021013251606357
2020-08-05,Sweden,6128,0.6005059030678851
2020-08-06,Sweden,6598,0.5992657371930888
2020-08-07,Sweden,6416,0.6026976867206982
2020-08-08,Sweden,5897,0.6110863269459047
2020-08-09,Sweden,6017,0.5904395260096393
2020-08-10,Sweden,5408,0.5929056475591716
2020-08-11,Sweden,5097,0.5986512654502649
2020-08-12,Sweden,5632,0.6006865571732954
2020-08-13,Sweden,6353,0.5996159845742169
2020-08-14,Sweden,5974,0.6074726685637764
2020-08-15,Sweden,6203,0.6096874381750766
2020-08-16,Sweden,5904,0.6025276614159891
2020-08-17,Sweden,5706,0.6021893522607782
2020-08-18,Sweden,5606,0.6045713219764538
2020-08-19,Sweden,5750,0.6114428250434782
2020-08-20,Sweden,5526,0.5968276811436845
2020-08-21,Sweden,6720,0.6060595805059524
2020-08-22,Sweden,52302,0.6159444231960537
2020-08-23,Sweden,27944,0.606782678464071
2020-08-24,Sweden,5358,0.594000195035461
2020-08-25,Sweden,5756,0.6044872001389855
2020-08-26,Sweden,5716,0.5981940209937019
2020-08-27,Sweden,5536,0.59753546658237
2020-08-28,Sweden,3232,0.6113953567450495
2020-08-29,Sweden,6742,0.5951609399288045
2020-08-30,Sweden,5636,0.5905710613910575
2020-08-31,Sweden,4942,0.5859133947794415
2020-09-01,Sweden,2949,0.591958483553747
2020-09-02,Sweden,4357,0.5940051457424833
2020-09-03,Sweden,5261,0.5928251706899829
2020-09-04,Sweden,4968,0.6155235416666667
2020-09-05,Sweden,3327,0.6000111614066727
2020-09-06,Sweden,4464,0.5969644269713261
2020-09-07,Sweden,4787,0.5965329202005432
2020-09-08,Sweden,5061,0.5927391280379372
2020-09-09,Sweden,4725,0.6049414154497355
2020-09-10,Sweden,2519,0.5856499460103216
2020-09-11,Sweden,5329,0.6071085650215801
2020-09-12,Sweden,3479,0.5982734765737281
2020-09-13,Sweden,3017,0.5883372896917468
2020-09-14,Sweden,4678,0.6019519615220179
2020-09-15,Sweden,2058,0.604215387755102
2020-09-16,Sweden,4479,0.6034120446528243
2020-09-17,Sweden,5642,0.604950534739454
2020-09-18,Sweden,5755,0.6115473927019983
2020-09-19,Sweden,6381,0.6038987202632816
2020-09-20,Sweden,5475,0.5998638843835616
2020-09-21,Sweden,5094,0.5971294978405968
2020-09-22,Sweden,5335,0.5976438871602624
2020-09-23,Sweden,5147,0.59906704138333
2020-09-24,Sweden,5771,0.5843765409807659
2020-09-25,Sweden,5583,0.6115071209027405
2020-09-26,Sweden,6293,0.6087035858890831
2020-09-27,Sweden,5453,0.5976046884283881
2020-09-28,Sweden,5084,0.5937508727380015
2020-09-29,Sweden,5301,0.6119324533106961
2020-09-30,Sweden,5205,0.6028826101825169
2020-10-01,Sweden,5379,0.6011742061721509
2020-10-02,Sweden,5898,0.6177982071888777
2020-10-03,Sweden,6385,0.6056306692247455
2020-10-04,Sweden,5817,0.587670093518996
2020-10-05,Sweden,4926,0.5864269334145351
2020-10-06,Sweden,5325,0.5871413211267605
2020-10-07,Sweden,5454,0.5994185766409974
2020-10-08,Sweden,6000,0.5928650818333334
2020-10-09,Sweden,5586,0.6141834692087361
2020-10-10,Sweden,6132,0.6042709711350294
2020-10-11,Sweden,5116,0.5918600949960906
2020-10-12,Sweden,5056,0.5965661259889241
2020-10-13,Sweden,5152,0.6019230065993788
2020-10-14,Sweden,5611,0.5939177629656033
2020-10-15,Sweden,5705,0.5921930601226995
2020-10-16,Sweden,5477,0.6046895028300164
2020-10-17,Sweden,6443,0.5903515259972062
2020-10-18,Sweden,5530,0.5967785027124775
2020-10-19,Sweden,4955,0.5886434859737639
2020-10-20,Sweden,5316,0.5890885295334838
2020-10-21,Sweden,5444,0.5975552878398237
2020-10-22,Sweden,5208,0.5926285583717358
2020-10-23,Sweden,5696,0.605460174508427
2020-10-24,Sweden,6299,0.6030790866804254
2020-10-25,Sweden,6102,0.6021283382497542
2020-10-26,Sweden,4995,0.5938768210210209
2020-10-27,Sweden,5544,0.5954699365079364
