datetime,temp,humidity,precip,windspeed,cloudcover,visibility,uvindex,city,year_month,year,month,day,day_of_week,season,temp_roll7,country,n,score,date
2019-12-04,12.300000000000002,87.90000000000002,90.58,41.8,68.5,10.0,0.0,Barcelona,2019-12,2019,12,4,2,winter,13.05714285714286,Spain,82158,0.5890607103873026,2019-12-04
2019-12-05,12.0,86.09999999999998,24.632,24.600000000000005,59.5,14.1,1.0,Barcelona,2019-12,2019,12,5,3,winter,12.528571428571428,Spain,80634,0.5972019804176899,2019-12-05
2019-12-06,12.199999999999998,83.1,0.087,13.4,34.8,14.5,4.0,Barcelona,2019-12,2019,12,6,4,winter,12.12857142857143,Spain,76099,0.5964305200331148,2019-12-06
2019-12-07,11.800000000000002,80.1,0.0,13.9,4.1,13.199999999999998,4.0,Barcelona,2019-12,2019,12,7,5,winter,11.885714285714286,Spain,73633,0.5918884263034238,2019-12-07
2019-12-08,9.9,81.0,0.0,16.1,12.300000000000002,14.1,4.0,Barcelona,2019-12,2019,12,8,6,winter,11.371428571428572,Spain,77838,0.5883573964644518,2019-12-08
2019-12-09,12.0,65.5,0.0,24.600000000000005,14.4,16.5,4.0,Barcelona,2019-12,2019,12,9,0,winter,11.514285714285716,Spain,79938,0.5842452294903551,2019-12-09
2019-12-10,10.0,68.8,0.0,14.4,23.2,15.800000000000002,3.0,Barcelona,2019-12,2019,12,10,1,winter,11.457142857142856,Spain,81966,0.587081351548203,2019-12-10
2019-12-11,9.9,73.7,1.029,13.6,37.0,13.699999999999998,4.0,Barcelona,2019-12,2019,12,11,2,winter,11.114285714285714,Spain,84271,0.5893704940845605,2019-12-11
2019-12-12,10.699999999999998,63.79999999999999,0.0,24.2,29.5,16.6,3.0,Barcelona,2019-12,2019,12,12,3,winter,10.928571428571429,Spain,84437,0.5913682582754006,2019-12-12
2019-12-13,16.1,65.2,0.0,35.8,36.7,17.2,2.0,Barcelona,2019-12,2019,12,13,4,winter,11.485714285714286,Spain,80587,0.5967096130889598,2019-12-13
2019-12-14,15.9,59.9,0.0,35.0,29.100000000000005,16.1,4.0,Barcelona,2019-12,2019,12,14,5,winter,12.071428571428571,Spain,79216,0.5948698081826904,2019-12-14
2019-12-15,13.4,68.5,0.0,21.600000000000005,11.300000000000002,16.9,4.0,Barcelona,2019-12,2019,12,15,6,winter,12.571428571428571,Spain,89861,0.5847332353078644,2019-12-15
2019-12-16,11.5,86.7,0.0,13.6,47.1,11.9,2.0,Barcelona,2019-12,2019,12,16,0,winter,12.5,Spain,84614,0.5874784638712269,2019-12-16
2019-12-17,14.0,89.3,0.0,18.8,39.9,9.3,3.0,Barcelona,2019-12,2019,12,17,1,winter,13.071428571428571,Spain,82734,0.5885544864022046,2019-12-17
2019-12-18,13.9,84.1,0.0,11.800000000000002,43.4,9.6,2.0,Barcelona,2019-12,2019,12,18,2,winter,13.642857142857142,Spain,89113,0.5846807213762302,2019-12-18
2019-12-19,12.300000000000002,86.5,0.0,14.300000000000002,41.7,11.0,2.0,Barcelona,2019-12,2019,12,19,3,winter,13.871428571428572,Spain,86220,0.5907699806193458,2019-12-19
2019-12-20,14.800000000000002,84.2,11.0,23.0,55.1,9.5,2.0,Barcelona,2019-12,2019,12,20,4,winter,13.685714285714283,Spain,81563,0.5980184386180007,2019-12-20
2019-12-21,15.0,78.0,1.931,48.5,33.6,12.800000000000002,4.0,Barcelona,2019-12,2019,12,21,5,winter,13.55714285714286,Spain,75436,0.595993248873217,2019-12-21
2019-12-22,16.1,48.6,0.087,42.70000000000001,11.300000000000002,17.4,4.0,Barcelona,2019-12,2019,12,22,6,winter,13.94285714285714,Spain,81502,0.5905489870064539,2019-12-22
2019-12-23,12.9,59.5,0.0,29.7,10.1,16.6,4.0,Barcelona,2019-12,2019,12,23,0,winter,14.142857142857142,Spain,74673,0.599952271235922,2019-12-23
2019-12-24,12.199999999999998,71.6,0.0,15.4,16.9,16.4,4.0,Barcelona,2019-12,2019,12,24,1,winter,13.885714285714286,Spain,78125,0.62846111872,2019-12-24
2019-12-25,12.800000000000002,77.6,0.0,14.800000000000002,1.3,16.6,4.0,Barcelona,2019-12,2019,12,25,2,winter,13.72857142857143,Spain,72205,0.6120887156568106,2019-12-25
2019-12-26,12.0,80.9,0.0,15.800000000000002,20.4,16.5,4.0,Barcelona,2019-12,2019,12,26,3,winter,13.685714285714283,Spain,71298,0.5909654252433448,2019-12-26
2019-12-27,10.6,75.9,0.0,16.0,14.6,14.300000000000002,4.0,Barcelona,2019-12,2019,12,27,4,winter,13.085714285714284,Spain,74724,0.5908062133584926,2019-12-27
2019-12-28,9.6,82.0,0.0,14.9,20.3,14.300000000000002,4.0,Barcelona,2019-12,2019,12,28,5,winter,12.314285714285717,Spain,74423,0.5916103476344678,2019-12-28
2019-12-29,11.199999999999998,82.3,0.0,9.9,60.29999999999999,13.1,4.0,Barcelona,2019-12,2019,12,29,6,winter,11.614285714285712,Spain,75122,0.5869750133516147,2019-12-29
2019-12-30,10.6,79.8,0.0,12.699999999999998,44.4,11.800000000000002,4.0,Barcelona,2019-12,2019,12,30,0,winter,11.285714285714286,Spain,81966,0.5888807722836298,2019-12-30
2019-12-31,8.0,81.0,0.0,17.4,41.9,11.1,4.0,Barcelona,2019-12,2019,12,31,1,winter,10.685714285714283,Spain,87342,0.6327269853907627,2019-12-31
2020-01-01,8.0,81.7,0.0,12.6,24.7,11.800000000000002,4.0,Barcelona,2020-01,2020,1,1,2,winter,10.0,Spain,80079,0.6311703360681328,2020-01-01
2020-01-02,8.2,82.9,0.0,15.199999999999998,38.2,10.3,4.0,Barcelona,2020-01,2020,1,2,3,winter,9.457142857142856,Spain,71085,0.5952764760216642,2020-01-02
2020-01-03,8.6,77.8,0.0,15.6,49.79999999999999,13.9,3.0,Barcelona,2020-01,2020,1,3,4,winter,9.171428571428567,Spain,71646,0.5873126103481005,2020-01-03
2020-01-04,8.6,68.6,0.0,15.800000000000002,8.7,15.5,4.0,Barcelona,2020-01,2020,1,4,5,winter,9.028571428571428,Spain,90120,0.5895082725477142,2020-01-04
2020-01-05,9.2,70.5,0.0,16.8,2.9,16.1,4.0,Barcelona,2020-01,2020,1,5,6,winter,8.742857142857142,Spain,92014,0.5941218180602952,2020-01-05
2020-01-06,8.9,78.8,0.0,15.0,8.3,14.4,4.0,Barcelona,2020-01,2020,1,6,0,winter,8.5,Spain,86805,0.5978449284027417,2020-01-06
2020-01-07,8.9,75.3,0.0,15.800000000000002,24.8,15.199999999999998,4.0,Barcelona,2020-01,2020,1,7,1,winter,8.628571428571428,Spain,85862,0.5903464157368801,2020-01-07
2020-01-08,9.7,77.7,0.0,14.9,14.300000000000002,14.800000000000002,4.0,Barcelona,2020-01,2020,1,8,2,winter,8.87142857142857,Spain,82540,0.5888254871456263,2020-01-08
2020-01-09,9.5,86.0,0.0,17.5,23.8,11.800000000000002,4.0,Barcelona,2020-01,2020,1,9,3,winter,9.057142857142855,Spain,85891,0.5872852043753128,2020-01-09
2020-01-10,9.5,87.8,26.185,21.1,41.8,11.199999999999998,1.0,Barcelona,2020-01,2020,1,10,4,winter,9.185714285714283,Spain,76283,0.5974780827838444,2020-01-10
2020-01-11,7.599999999999999,77.2,0.0,16.7,7.900000000000001,12.6,4.0,Barcelona,2020-01,2020,1,11,5,winter,9.042857142857144,Spain,75550,0.5983773616677697,2020-01-11
2020-01-12,7.3,75.6,0.002,14.0,0.3,13.6,4.0,Barcelona,2020-01,2020,1,12,6,winter,8.77142857142857,Spain,90393,0.5896213357892758,2020-01-12
2020-01-13,7.900000000000001,66.7,0.0,16.1,30.5,15.300000000000002,4.0,Barcelona,2020-01,2020,1,13,0,winter,8.62857142857143,Spain,81772,0.5936045635425329,2020-01-13
2020-01-14,8.8,71.4,0.0,18.4,9.8,14.199999999999998,4.0,Barcelona,2020-01,2020,1,14,1,winter,8.614285714285714,Spain,83210,0.594310174522293,2020-01-14
2020-01-15,8.6,75.4,0.0,17.2,23.8,12.800000000000002,4.0,Barcelona,2020-01,2020,1,15,2,winter,8.457142857142857,Spain,77603,0.594928706274242,2020-01-15
2020-01-16,9.8,78.8,0.0,16.8,14.300000000000002,11.6,4.0,Barcelona,2020-01,2020,1,16,3,winter,8.5,Spain,84155,0.5958405262194759,2020-01-16
2020-01-17,12.5,68.4,0.0,28.3,22.899999999999995,11.800000000000002,4.0,Barcelona,2020-01,2020,1,17,4,winter,8.928571428571429,Spain,79287,0.6012381275618954,2020-01-17
2020-01-18,10.5,68.3,0.0,18.9,34.7,16.9,4.0,Barcelona,2020-01,2020,1,18,5,winter,9.342857142857143,Spain,81293,0.593782666982397,2020-01-18
2020-01-19,10.4,54.70000000000001,0.807,43.20000000000001,61.6,15.5,2.0,Barcelona,2020-01,2020,1,19,6,winter,9.785714285714286,Spain,92359,0.5878463908119403,2020-01-19
2020-01-20,9.3,57.6,10.337,52.4,59.4,14.9,3.0,Barcelona,2020-01,2020,1,20,0,winter,9.985714285714286,Spain,87547,0.5884103497207215,2020-01-20
2020-01-21,10.1,92.59999999999998,103.72499999999998,69.0,73.8,5.599999999999999,0.0,Barcelona,2020-01,2020,1,21,1,winter,10.171428571428573,Spain,86124,0.5895980351005526,2020-01-21
2020-01-22,12.300000000000002,92.5,19.802,40.6,64.1,9.8,1.0,Barcelona,2020-01,2020,1,22,2,winter,10.7,Spain,83080,0.5951775579682234,2020-01-22
2020-01-23,12.199999999999998,87.5,16.69,42.2,43.70000000000001,9.3,4.0,Barcelona,2020-01,2020,1,23,3,winter,11.042857142857144,Spain,86541,0.595992068603321,2020-01-23
2020-01-24,10.0,83.3,0.0,16.0,31.0,10.9,4.0,Barcelona,2020-01,2020,1,24,4,winter,10.685714285714283,Spain,79789,0.6038173316747922,2020-01-24
2020-01-25,10.6,88.09999999999998,0.0,13.1,49.79999999999999,10.3,3.0,Barcelona,2020-01,2020,1,25,5,winter,10.7,Spain,83488,0.6017198784016865,2020-01-25
2020-01-26,11.5,85.0,0.526,18.8,42.2,11.699999999999998,5.0,Barcelona,2020-01,2020,1,26,6,winter,10.857142857142858,Spain,88446,0.5811803860547679,2020-01-26
2020-01-27,11.199999999999998,70.3,0.0,22.7,45.9,15.4,4.0,Barcelona,2020-01,2020,1,27,0,winter,11.128571428571428,Spain,75603,0.5885432729785854,2020-01-27
2020-01-28,13.5,66.7,0.0,19.9,35.3,17.1,3.0,Barcelona,2020-01,2020,1,28,1,winter,11.614285714285714,Spain,82061,0.5921969570807082,2020-01-28
2020-01-29,11.5,85.59999999999998,0.0,11.5,42.6,13.5,4.0,Barcelona,2020-01,2020,1,29,2,winter,11.499999999999998,Spain,82353,0.5965347411023278,2020-01-29
2020-01-30,12.9,81.6,0.0,15.6,31.399999999999995,13.300000000000002,4.0,Barcelona,2020-01,2020,1,30,3,winter,11.6,Spain,84445,0.5970227177926462,2020-01-30
2020-01-31,13.699999999999998,79.9,0.0,11.4,43.79999999999999,12.800000000000002,5.0,Barcelona,2020-01,2020,1,31,4,winter,12.12857142857143,Spain,75908,0.6046207589977342,2020-01-31
2020-02-01,14.1,81.5,0.0,10.1,31.8,13.6,5.0,Barcelona,2020-02,2020,2,1,5,winter,12.628571428571428,Spain,76304,0.599274878381212,2020-02-01
2020-02-02,15.5,78.3,0.0,18.5,26.0,13.5,5.0,Barcelona,2020-02,2020,2,2,6,winter,13.2,Spain,82696,0.5934921990059979,2020-02-02
2020-02-03,16.8,75.8,0.0,14.699999999999998,49.70000000000001,16.0,5.0,Barcelona,2020-02,2020,2,3,0,winter,14.0,Spain,77511,0.5976049504199403,2020-02-03
2020-02-04,15.0,75.9,0.0,18.5,25.7,12.5,5.0,Barcelona,2020-02,2020,2,4,1,winter,14.214285714285714,Spain,82668,0.5914308858445831,2020-02-04
2020-02-05,11.1,63.70000000000001,0.0,20.5,16.7,16.4,5.0,Barcelona,2020-02,2020,2,5,2,winter,14.157142857142858,Spain,75209,0.5995850552194552,2020-02-05
2020-02-06,9.9,77.2,0.0,21.899999999999995,23.8,14.4,5.0,Barcelona,2020-02,2020,2,6,3,winter,13.728571428571428,Spain,85569,0.5958351835360937,2020-02-06
2020-02-07,10.3,83.9,0.0,15.199999999999998,44.1,13.300000000000002,3.0,Barcelona,2020-02,2020,2,7,4,winter,13.242857142857142,Spain,71928,0.6048520186714492,2020-02-07
2020-02-08,10.9,85.3,0.0,14.699999999999998,52.5,12.800000000000002,3.0,Barcelona,2020-02,2020,2,8,5,winter,12.785714285714286,Spain,74182,0.6034984105308565,2020-02-08
2020-02-09,11.4,85.0,0.0,23.5,20.9,11.1,5.0,Barcelona,2020-02,2020,2,9,6,winter,12.2,Spain,90228,0.5884068185596489,2020-02-09
2020-02-10,15.0,74.6,0.0,26.0,27.3,13.5,5.0,Barcelona,2020-02,2020,2,10,0,winter,11.942857142857145,Spain,79521,0.5988422177160749,2020-02-10
2020-02-11,14.0,84.1,0.0,17.1,43.70000000000001,12.9,5.0,Barcelona,2020-02,2020,2,11,1,winter,11.8,Spain,82274,0.5993437254904344,2020-02-11
2020-02-12,12.1,90.8,0.022,25.7,70.1,9.5,1.0,Barcelona,2020-02,2020,2,12,2,winter,11.94285714285714,Spain,81428,0.5952150677653878,2020-02-12
2020-02-13,13.300000000000002,86.7,0.0,30.399999999999995,31.100000000000005,10.5,5.0,Barcelona,2020-02,2020,2,13,3,winter,12.428571428571429,Spain,85031,0.6037093532593996,2020-02-13
2020-02-14,12.4,89.2,0.0,11.1,45.1,8.7,4.0,Barcelona,2020-02,2020,2,14,4,winter,12.728571428571428,Spain,77775,0.6166742102989393,2020-02-14
2020-02-15,12.699999999999998,88.40000000000002,0.0,20.7,43.0,8.2,5.0,Barcelona,2020-02,2020,2,15,5,winter,12.985714285714286,Spain,73569,0.6042149658551835,2020-02-15
2020-02-16,13.4,87.40000000000002,0.0,22.600000000000005,80.5,9.2,2.0,Barcelona,2020-02,2020,2,16,6,winter,13.27142857142857,Spain,87470,0.5913593165885446,2020-02-16
2020-02-17,13.699999999999998,87.3,0.0,24.2,36.4,7.5,5.0,Barcelona,2020-02,2020,2,17,0,winter,13.085714285714284,Spain,78525,0.5943514159567017,2020-02-17
2020-02-18,12.0,72.0,1.602,16.7,34.0,14.9,6.0,Barcelona,2020-02,2020,2,18,1,winter,12.8,Spain,81212,0.5964940146406934,2020-02-18
2020-02-19,10.3,73.5,0.0,17.6,17.2,16.1,6.0,Barcelona,2020-02,2020,2,19,2,winter,12.542857142857144,Spain,81820,0.596658366108531,2020-02-19
2020-02-20,10.6,79.5,0.0,23.399999999999995,17.5,13.4,6.0,Barcelona,2020-02,2020,2,20,3,winter,12.157142857142858,Spain,81561,0.6041988253086646,2020-02-20
2020-02-21,11.9,72.9,0.0,21.5,8.1,13.300000000000002,6.0,Barcelona,2020-02,2020,2,21,4,winter,12.085714285714284,Spain,78732,0.6073696438042981,2020-02-21
2020-02-22,11.6,83.6,0.0,18.3,22.399999999999995,9.4,6.0,Barcelona,2020-02,2020,2,22,5,winter,11.928571428571429,Spain,76844,0.6028286122403832,2020-02-22
2020-02-23,13.199999999999998,77.9,0.0,23.100000000000005,3.1,9.4,6.0,Barcelona,2020-02,2020,2,23,6,winter,11.9,Spain,84493,0.5903699284674471,2020-02-23
2020-02-24,13.800000000000002,71.5,0.0,19.4,4.1,12.5,6.0,Barcelona,2020-02,2020,2,24,0,winter,11.914285714285716,Spain,79334,0.5985351787632037,2020-02-24
2020-02-25,11.9,84.6,0.0,25.899999999999995,18.0,10.0,3.0,Barcelona,2020-02,2020,2,25,1,winter,11.9,Spain,81549,0.5982248035536916,2020-02-25
2020-02-26,13.199999999999998,66.3,0.0,27.899999999999995,29.3,13.9,6.0,Barcelona,2020-02,2020,2,26,2,winter,12.314285714285717,Spain,81814,0.5946555246290366,2020-02-26
2020-02-27,14.1,62.70000000000001,0.239,29.8,43.20000000000001,15.300000000000002,6.0,Barcelona,2020-02,2020,2,27,3,winter,12.814285714285711,Spain,79829,0.5988999844041639,2020-02-27
2020-02-28,13.300000000000002,78.8,0.0,18.2,43.5,13.699999999999998,5.0,Barcelona,2020-02,2020,2,28,4,winter,13.014285714285716,Spain,76948,0.6074816469303945,2020-02-28
2020-02-29,14.300000000000002,83.1,0.0,25.0,58.79999999999999,10.4,6.0,Barcelona,2020-02,2020,2,29,5,winter,13.4,Spain,74305,0.6008405852499831,2020-02-29
2020-03-01,15.699999999999998,67.1,0.0,30.600000000000005,30.7,13.0,6.0,Barcelona,2020-03,2020,3,1,6,spring,13.757142857142858,Spain,90871,0.5915460183997094,2020-03-01
2020-03-02,14.800000000000002,60.4,2.453,46.9,34.2,14.300000000000002,7.0,Barcelona,2020-03,2020,3,2,0,spring,13.9,Spain,81588,0.5925612384664412,2020-03-02
2020-03-03,11.6,59.0,0.0,31.3,31.0,16.0,8.0,Barcelona,2020-03,2020,3,3,1,spring,13.857142857142858,Spain,78378,0.5961578500854832,2020-03-03
2020-03-04,12.699999999999998,70.9,0.0,17.9,41.5,14.699999999999998,5.0,Barcelona,2020-03,2020,3,4,2,spring,13.785714285714286,Spain,82855,0.5960496916178867,2020-03-04
2020-03-05,14.800000000000002,69.2,0.0,33.1,38.5,13.800000000000002,5.0,Barcelona,2020-03,2020,3,5,3,spring,13.885714285714286,Spain,84624,0.5983056460460389,2020-03-05
2020-03-06,12.0,52.70000000000001,0.0,32.9,28.2,16.8,6.0,Barcelona,2020-03,2020,3,6,4,spring,13.7,Spain,75276,0.6053149165869599,2020-03-06
2020-03-07,11.800000000000002,56.20000000000001,0.0,20.0,29.399999999999995,16.3,7.0,Barcelona,2020-03,2020,3,7,5,spring,13.342857142857143,Spain,76820,0.6018936692397813,2020-03-07
2020-03-08,12.6,74.3,0.0,20.2,41.4,15.5,7.0,Barcelona,2020-03,2020,3,8,6,spring,12.9,Spain,91923,0.5982052574763661,2020-03-08
2020-03-09,12.699999999999998,76.3,0.0,34.5,43.4,14.699999999999998,7.0,Barcelona,2020-03,2020,3,9,0,spring,12.6,Spain,83670,0.5783971265208557,2020-03-09
2020-03-10,12.800000000000002,68.9,0.0,24.399999999999995,61.4,14.9,7.0,Barcelona,2020-03,2020,3,10,1,spring,12.771428571428572,Spain,93040,0.5674437080932933,2020-03-10
2020-03-11,12.800000000000002,80.0,0.0,12.9,26.600000000000005,12.1,7.0,Barcelona,2020-03,2020,3,11,2,spring,12.785714285714286,Spain,89616,0.5640002583244064,2020-03-11
2020-03-12,13.300000000000002,83.9,0.0,14.5,59.29999999999999,10.0,7.0,Barcelona,2020-03,2020,3,12,3,spring,12.571428571428571,Spain,98093,0.5525404945307004,2020-03-12
2020-03-13,14.0,84.4,0.0,25.3,31.2,10.4,6.0,Barcelona,2020-03,2020,3,13,4,spring,12.85714285714286,Spain,104326,0.5597310383605237,2020-03-13
2020-03-14,14.0,80.8,0.0,15.800000000000002,53.0,12.9,6.0,Barcelona,2020-03,2020,3,14,5,spring,13.171428571428573,Spain,133898,0.5691167383829483,2020-03-14
2020-03-15,12.699999999999998,82.0,0.0,17.3,49.70000000000001,13.0,7.0,Barcelona,2020-03,2020,3,15,6,spring,13.185714285714289,Spain,125855,0.5783714925191689,2020-03-15
2020-03-16,13.4,89.7,14.83,43.70000000000001,66.1,9.9,1.0,Barcelona,2020-03,2020,3,16,0,spring,13.285714285714286,Spain,108091,0.567921398034989,2020-03-16
2020-03-17,14.300000000000002,83.1,0.087,36.0,55.29999999999999,12.0,5.0,Barcelona,2020-03,2020,3,17,1,spring,13.5,Spain,104834,0.5810010488200393,2020-03-17
2020-03-18,13.1,84.3,0.0,13.800000000000002,49.6,12.4,6.0,Barcelona,2020-03,2020,3,18,2,spring,13.542857142857144,Spain,104732,0.5808171688977581,2020-03-18
2020-03-19,12.0,84.1,0.0,12.300000000000002,30.5,13.4,7.0,Barcelona,2020-03,2020,3,19,3,spring,13.357142857142858,Spain,103512,0.5825442080435118,2020-03-19
2020-03-20,12.0,82.9,0.0,22.600000000000005,36.0,13.300000000000002,7.0,Barcelona,2020-03,2020,3,20,4,spring,13.071428571428571,Spain,102872,0.5763394608445447,2020-03-20
2020-03-21,12.1,80.5,0.0,20.9,33.9,13.6,7.0,Barcelona,2020-03,2020,3,21,5,spring,12.8,Spain,108574,0.5750265327058043,2020-03-21
2020-03-22,13.0,88.5,3.004,26.7,53.6,11.699999999999998,7.0,Barcelona,2020-03,2020,3,22,6,spring,12.842857142857143,Spain,104364,0.577152462764938,2020-03-22
2020-03-23,13.199999999999998,88.7,20.983,36.7,60.5,11.300000000000002,6.0,Barcelona,2020-03,2020,3,23,0,spring,12.814285714285717,Spain,94690,0.5785947889851093,2020-03-23
2020-03-24,11.9,75.6,0.002,39.0,51.79999999999999,13.800000000000002,7.0,Barcelona,2020-03,2020,3,24,1,spring,12.471428571428572,Spain,94126,0.5807169288719376,2020-03-24
2020-03-25,9.9,60.1,1.311,17.9,57.0,15.9,6.0,Barcelona,2020-03,2020,3,25,2,spring,12.014285714285714,Spain,94059,0.5793082086137424,2020-03-25
2020-03-26,8.2,74.7,0.039,42.6,36.0,15.800000000000002,9.0,Barcelona,2020-03,2020,3,26,3,spring,11.471428571428572,Spain,95915,0.5806923679403638,2020-03-26
2020-03-27,9.8,61.6,0.01,13.199999999999998,37.8,16.2,7.0,Barcelona,2020-03,2020,3,27,4,spring,11.157142857142857,Spain,94770,0.5847826645246386,2020-03-27
2020-03-28,13.1,65.2,0.0,17.3,44.20000000000001,16.7,7.0,Barcelona,2020-03,2020,3,28,5,spring,11.3,Spain,101233,0.5826369761441428,2020-03-28
2020-03-29,13.5,72.7,0.016,19.6,23.2,16.1,8.0,Barcelona,2020-03,2020,3,29,6,spring,11.37142857142857,Spain,88670,0.5806156930641706,2020-03-29
2020-03-30,10.4,86.5,8.476,38.9,58.6,13.4,1.0,Barcelona,2020-03,2020,3,30,0,spring,10.971428571428572,Spain,93137,0.5779656942997949,2020-03-30
2020-03-31,10.800000000000002,81.0,2.641,35.5,68.1,14.0,3.0,Barcelona,2020-03,2020,3,31,1,spring,10.814285714285717,Spain,94725,0.5810643011770916,2020-03-31
2020-04-01,11.199999999999998,90.7,9.433,45.4,65.5,10.3,2.0,Barcelona,2020-04,2020,4,1,2,spring,11.0,Spain,96438,0.5880264751135444,2020-04-01
2020-04-02,11.6,78.6,0.0,38.9,60.9,15.199999999999998,5.0,Barcelona,2020-04,2020,4,2,3,spring,11.485714285714286,Spain,98878,0.5828609869940735,2020-04-02
2020-04-03,12.1,74.8,0.0,22.100000000000005,27.5,15.0,6.0,Barcelona,2020-04,2020,4,3,4,spring,11.814285714285717,Spain,97818,0.5834602017931261,2020-04-03
2020-04-04,12.4,79.8,0.0,22.2,8.2,15.699999999999998,8.0,Barcelona,2020-04,2020,4,4,5,spring,11.714285714285714,Spain,105732,0.5798731672057655,2020-04-04
2020-04-05,12.5,77.6,0.0,17.0,24.2,15.300000000000002,8.0,Barcelona,2020-04,2020,4,5,6,spring,11.571428571428571,Spain,97586,0.5867089599225299,2020-04-05
2020-04-06,13.0,78.6,0.0,13.1,39.4,16.1,8.0,Barcelona,2020-04,2020,4,6,0,spring,11.94285714285714,Spain,96181,0.5844512481675175,2020-04-06
2020-04-07,14.1,79.8,0.0,13.300000000000002,40.3,14.699999999999998,7.0,Barcelona,2020-04,2020,4,7,1,spring,12.414285714285713,Spain,94124,0.5870020487973312,2020-04-07
2020-04-08,15.4,74.0,0.0,14.800000000000002,37.3,16.3,8.0,Barcelona,2020-04,2020,4,8,2,spring,13.014285714285714,Spain,95158,0.5850711846718091,2020-04-08
2020-04-09,14.800000000000002,82.6,0.0,15.4,37.5,14.0,8.0,Barcelona,2020-04,2020,4,9,3,spring,13.471428571428572,Spain,101248,0.5869891275975821,2020-04-09
2020-04-10,14.699999999999998,75.9,0.0,15.800000000000002,30.600000000000005,14.9,8.0,Barcelona,2020-04,2020,4,10,4,spring,13.842857142857143,Spain,97352,0.585612273481798,2020-04-10
2020-04-11,14.5,80.0,0.0,22.100000000000005,35.8,14.199999999999998,8.0,Barcelona,2020-04,2020,4,11,5,spring,14.142857142857142,Spain,93213,0.5862146851941252,2020-04-11
2020-04-12,15.4,74.5,0.0,16.8,43.4,15.6,7.0,Barcelona,2020-04,2020,4,12,6,spring,14.557142857142855,Spain,96768,0.587171749886326,2020-04-12
2020-04-13,13.6,87.8,44.763,31.399999999999995,62.6,11.6,1.0,Barcelona,2020-04,2020,4,13,0,spring,14.642857142857142,Spain,97827,0.5850733110490969,2020-04-13
2020-04-14,14.9,83.5,0.133,19.9,36.5,16.3,8.0,Barcelona,2020-04,2020,4,14,1,spring,14.757142857142856,Spain,103412,0.5834987678605964,2020-04-14
2020-04-15,14.4,87.2,0.0,26.100000000000005,35.9,12.9,7.0,Barcelona,2020-04,2020,4,15,2,spring,14.614285714285716,Spain,98973,0.5798900440827296,2020-04-15
2020-04-16,15.9,84.5,0.526,20.4,51.0,11.4,8.0,Barcelona,2020-04,2020,4,16,3,spring,14.77142857142857,Spain,46906,0.5852717862533577,2020-04-16
2020-04-17,15.800000000000002,88.40000000000002,0.0,19.5,55.20000000000001,13.1,7.0,Barcelona,2020-04,2020,4,17,4,spring,14.928571428571429,Spain,86335,0.5895426080500377,2020-04-17
2020-04-18,16.1,89.0,5.088,23.3,49.29999999999999,11.5,8.0,Barcelona,2020-04,2020,4,18,5,spring,15.157142857142857,Spain,101047,0.5865925432719427,2020-04-18
2020-04-19,15.4,95.2,99.935,29.2,71.4,8.7,1.0,Barcelona,2020-04,2020,4,19,6,spring,15.157142857142858,Spain,101543,0.5823165080212324,2020-04-19
2020-04-20,15.6,93.3,33.232,25.8,72.8,10.800000000000002,3.0,Barcelona,2020-04,2020,4,20,0,spring,15.44285714285714,Spain,96319,0.588219754742055,2020-04-20
2020-04-21,14.5,94.8,91.652,34.0,62.29999999999999,7.5,1.0,Barcelona,2020-04,2020,4,21,1,spring,15.385714285714286,Spain,100761,0.5791535889778784,2020-04-21
2020-04-22,14.4,81.1,30.137,39.1,57.5,14.300000000000002,5.0,Barcelona,2020-04,2020,4,22,2,spring,15.385714285714286,Spain,95066,0.5904290640292008,2020-04-22
2020-04-23,16.6,70.2,0.008,21.5,50.4,16.1,8.0,Barcelona,2020-04,2020,4,23,3,spring,15.485714285714286,Spain,99519,0.6056629760648721,2020-04-23
2020-04-24,17.0,74.4,0.0,23.5,35.2,14.800000000000002,8.0,Barcelona,2020-04,2020,4,24,4,spring,15.657142857142857,Spain,88648,0.5916791138322354,2020-04-24
2020-04-25,16.1,79.8,0.0,18.9,45.1,15.5,8.0,Barcelona,2020-04,2020,4,25,5,spring,15.657142857142858,Spain,97728,0.5889421822098069,2020-04-25
2020-04-26,16.3,83.6,0.0,17.6,31.899999999999995,16.1,8.0,Barcelona,2020-04,2020,4,26,6,spring,15.785714285714286,Spain,108557,0.5633987613143325,2020-04-26
2020-04-27,16.4,86.7,0.0,18.7,40.8,13.6,8.0,Barcelona,2020-04,2020,4,27,0,spring,15.900000000000002,Spain,91662,0.5822127025703127,2020-04-27
2020-04-28,17.0,69.1,3.52,28.2,22.5,15.5,9.0,Barcelona,2020-04,2020,4,28,1,spring,16.25714285714286,Spain,97120,0.5843946369336903,2020-04-28
2020-04-29,17.0,69.7,0.0,29.0,42.1,15.9,9.0,Barcelona,2020-04,2020,4,29,2,spring,16.62857142857143,Spain,87761,0.584765718838664,2020-04-29
2020-04-30,19.2,54.29999999999999,0.0,34.5,44.20000000000001,16.8,8.0,Barcelona,2020-04,2020,4,30,3,spring,17.0,Spain,92157,0.5844228555508535,2020-04-30
2020-05-01,20.9,56.29999999999999,0.0,29.7,35.2,16.0,9.0,Barcelona,2020-05,2020,5,1,4,spring,17.557142857142857,Spain,96434,0.5881241220523882,2020-05-01
