date,country,n,score
2021-04-09,Spain,67747,0.5922695786529293
2021-04-10,Spain,72817,0.592335270596152
2021-04-11,Spain,73179,0.5883790566009375
2021-04-12,Spain,63521,0.5908746009823523
2021-04-13,Spain,65056,0.5925618745234875
2021-04-14,Spain,69609,0.5953675006249192
2021-04-15,Spain,65356,0.5934252182967134
2021-04-16,Spain,62533,0.596441917867366
2021-04-17,Spain,60208,0.5937707828859953
2021-04-18,Spain,65498,0.5891122800848881
2021-04-19,Spain,104133,0.5813745672937493
2021-04-20,Spain,65221,0.5844130163904264
2021-04-21,Spain,73336,0.5827101949929093
2021-04-22,Spain,64969,0.5908368390924903
2021-04-23,Spain,71836,0.6076049470182081
2021-04-24,Spain,62076,0.5981299588085572
2021-04-25,Spain,68524,0.59043806689627
2021-04-26,Spain,64790,0.5889873495755519
2021-04-27,Spain,69054,0.588260587163669
2021-04-28,Spain,64736,0.588641029813396
2021-04-29,Spain,66885,0.5927688537190701
2021-04-30,Spain,60161,0.6003306042452752
2021-05-01,Spain,64474,0.5975666527282316
2021-05-02,Spain,65263,0.6009581034276695
2021-05-03,Spain,58788,0.5911152891576512
2021-05-04,Spain,78718,0.5868444113036408
2021-05-05,Spain,72206,0.579858463313298
2021-05-06,Spain,66236,0.5920698856211123
2021-05-07,Spain,59650,0.5980436299748533
2021-05-08,Spain,63279,0.5973946994895621
2021-05-09,Spain,77197,0.5735350421259894
2021-05-10,Spain,65116,0.5897131516831501
2021-05-11,Spain,63639,0.5903891410927262
2021-05-12,Spain,65171,0.5929486883736631
2021-05-13,Spain,63840,0.5940264299185464
2021-05-14,Spain,59334,0.6007611659082482
2021-05-15,Spain,57214,0.603952608102912
2021-05-16,Spain,68695,0.5919853757333139
2021-05-17,Spain,62911,0.5975942975632242
2021-05-18,Spain,71514,0.5923610083200492
2021-05-19,Spain,65268,0.5947141657320585
2021-05-20,Spain,67531,0.5971073864003198
2021-05-21,Spain,61078,0.6029295174039753
2021-05-22,Spain,82289,0.6095420763407016
2021-05-23,Spain,64605,0.5974366988623171
2021-05-24,Spain,65307,0.5910341474880181
2021-05-25,Spain,61551,0.5940393773131224
2021-05-26,Spain,68185,0.5970853797169464
2021-05-27,Spain,63675,0.5982626303886925
2021-05-28,Spain,60261,0.599740890907884
2021-05-29,Spain,58113,0.6039843038734879
2021-05-30,Spain,63735,0.6017121639915275
2021-05-31,Spain,63179,0.5962413297931275
2021-06-01,Spain,63949,0.5967513624450734
2021-06-02,Spain,62777,0.6009026417318445
2021-06-03,Spain,61615,0.6003993007222267
2021-06-04,Spain,57861,0.6020785705743075
2021-06-05,Spain,56020,0.6039363356658337
2021-06-06,Spain,60032,0.602394692330757
2021-06-07,Spain,61089,0.5956978965771251
2021-06-08,Spain,63963,0.5946105315416725
2021-06-09,Spain,64127,0.5999096405258315
2021-06-10,Spain,64864,0.585655811544154
2021-06-11,Spain,63833,0.5908134356524055
2021-06-12,Spain,59914,0.5945821026471275
2021-06-13,Spain,64063,0.598771453225731
2021-06-14,Spain,69339,0.5867318676358183
2021-06-15,Spain,64505,0.5954181817998605
2021-06-16,Spain,66199,0.5923896651157873
2021-06-17,Spain,63633,0.5914032780318388
2021-06-18,Spain,62148,0.5976656348394156
2021-06-19,Spain,63215,0.5936776633868543
2021-06-20,Spain,60560,0.6016331970607661
2021-06-21,Spain,61022,0.600334384107371
2021-06-22,Spain,62280,0.5965894085260115
2021-06-23,Spain,67791,0.5932210601849803
2021-06-24,Spain,55562,0.6043400947770058
2021-06-25,Spain,56330,0.6031605346351855
2021-06-26,Spain,56938,0.5979856469493132
2021-06-27,Spain,61716,0.5978611229016787
2021-06-28,Spain,80940,0.585331195836422
2021-06-29,Spain,63099,0.5976592007955751
2021-06-30,Spain,62534,0.598675224341958
2021-07-01,Spain,60908,0.5980088913279044
2021-07-02,Spain,70698,0.5894099041415599
2021-07-03,Spain,56304,0.5937928488206876
2021-07-04,Spain,58497,0.5879093527873224
2021-07-05,Spain,61563,0.586160314961909
2021-07-06,Spain,77428,0.5781323497571937
2021-07-07,Spain,65103,0.5888772965608343
2021-07-08,Spain,63181,0.5914630939997784
2021-07-09,Spain,60972,0.5963269814669029
2021-07-10,Spain,58662,0.5943637150966554
2021-07-11,Spain,68218,0.5848875414699932
2021-07-12,Spain,61531,0.5895549142871073
2021-07-13,Spain,63000,0.5901510753809524
2021-07-14,Spain,65649,0.5878008434096483
2021-07-15,Spain,61406,0.591356500618832
2021-07-16,Spain,60381,0.6001722285818386
2021-07-17,Spain,58065,0.5970410699733057
2021-07-18,Spain,59630,0.5925071868354854
2021-07-19,Spain,62629,0.589244268757285
2021-07-20,Spain,65066,0.5916837465650263
2021-07-21,Spain,67461,0.5906485386074918
2021-07-22,Spain,65956,0.5905770491236582
2021-07-23,Spain,67375,0.5953106532838589
2021-07-24,Spain,63330,0.5917334503237013
2021-07-25,Spain,65475,0.5930490021382206
2021-07-26,Spain,63828,0.5912878989471705
2021-07-27,Spain,50849,0.59109771901119
2021-07-28,Spain,67311,0.5855087073583812
2021-07-29,Spain,55365,0.5848629662060869
2021-07-30,Spain,64081,0.5904838137981617
2021-07-31,Spain,65245,0.58800817478734
2021-08-01,Spain,64715,0.5918661922429111
2021-08-02,Spain,61022,0.5895415423126086
2021-08-03,Spain,68586,0.5877289565508995
2021-08-04,Spain,63713,0.5862074804670946
2021-08-05,Spain,68740,0.5819417969886529
2021-08-06,Spain,64867,0.5822786485269861
2021-08-07,Spain,62876,0.5884727683853934
2021-08-08,Spain,62206,0.5791644613863614
2021-08-09,Spain,59604,0.5861865411214012
2021-08-10,Spain,63716,0.5822981902504866
2021-08-11,Spain,66762,0.5866757875887482
2021-08-12,Spain,66902,0.5827458273295268
2021-08-13,Spain,65932,0.5914406380209913
2021-08-14,Spain,65234,0.5877813899806849
2021-08-15,Spain,67643,0.5837129585322947
2021-08-16,Spain,64498,0.5783214831157556
2021-08-17,Spain,62287,0.5842213133880264
2021-08-18,Spain,65177,0.5909789629930805
2021-08-19,Spain,64489,0.5941597802726046
2021-08-20,Spain,65385,0.5921818158140246
2021-08-21,Spain,63107,0.5875499024038537
2021-08-22,Spain,64109,0.5874520350340826
2021-08-23,Spain,64836,0.5870326478036892
2021-08-24,Spain,66875,0.5873641488448598
2021-08-25,Spain,68267,0.5871482595836934
2021-08-26,Spain,66268,0.587643218446309
2021-08-27,Spain,66109,0.5925531150070339
2021-08-28,Spain,64294,0.5902331193579495
2021-08-29,Spain,68853,0.5815512782159092
2021-08-30,Spain,67377,0.5853482202235184
2021-09-01,Spain,69322,0.5999065275237299
2021-09-02,Spain,65810,0.6050404433368789
2021-09-03,Spain,63580,0.6050302587920731
2021-09-04,Spain,61106,0.6091603888488855
2021-09-05,Spain,63536,0.6069059482498111
2021-09-06,Spain,62625,0.6063624873293414
2021-09-07,Spain,61415,0.6040180989334852
2021-09-08,Spain,68914,0.6059654415358272
2021-09-09,Spain,62171,0.6041820457287159
2021-09-10,Spain,61325,0.606879139682022
2021-09-11,Spain,62948,0.613738359630171
2021-09-12,Spain,68732,0.6016388199819589
2021-09-13,Spain,63182,0.6003200389193125
2021-09-14,Spain,66978,0.5964109084624802
2021-09-15,Spain,63605,0.6017265158085057
2021-09-16,Spain,60577,0.605999740594615
2021-09-17,Spain,57659,0.6123392347248477
2021-09-18,Spain,60239,0.6070427164627568
2021-09-19,Spain,69809,0.6001124880316291
2021-09-20,Spain,57568,0.5950612339494162
2021-09-21,Spain,57928,0.5987567843184642
2021-09-22,Spain,59932,0.6011731433958486
2021-09-23,Spain,64825,0.6017241394986502
2021-09-24,Spain,62305,0.6090666448599631
2021-09-25,Spain,61798,0.6036630825431244
2021-09-26,Spain,65069,0.6042257461310302
2021-09-27,Spain,61529,0.6038013989663411
2021-09-28,Spain,59476,0.597680204250454
2021-09-29,Spain,65452,0.6007921686121127
2021-09-30,Spain,61149,0.6047447417946328
2021-10-01,Spain,61611,0.6101873499862038
2021-10-02,Spain,61382,0.6061664160991822
2021-10-03,Spain,69348,0.59452571200323
2021-10-04,Spain,58273,0.5860886911777324
2021-10-05,Spain,59452,0.6069955151046222
2021-10-06,Spain,63047,0.6074806939267531
2021-10-07,Spain,59381,0.6096995553965073
2021-10-08,Spain,59356,0.61488452362019
2021-10-09,Spain,57368,0.6186434575547343
2021-10-10,Spain,67648,0.6021746514900662
2021-10-11,Spain,58021,0.6087160989641681
2021-10-12,Spain,63026,0.6211513155999112
2021-10-13,Spain,59392,0.6072910972521551
2021-10-14,Spain,60302,0.6104394577957613
2021-10-15,Spain,58329,0.6155329453787995
2021-10-16,Spain,59078,0.6179035177561868
2021-10-17,Spain,64890,0.6095268679611651
2021-10-18,Spain,61359,0.6084939470656302
2021-10-19,Spain,63319,0.6056320954531815
2021-10-20,Spain,64205,0.607289859933027
2021-10-21,Spain,62313,0.6160780456084606
2021-10-22,Spain,59685,0.6154052016419536
2021-10-23,Spain,56889,0.6135444283956476
2021-10-24,Spain,65602,0.6009493471388068
2021-10-25,Spain,58849,0.6034241594419616
2021-10-26,Spain,59153,0.6061264970838335
2021-10-27,Spain,63725,0.6019956267555904
2021-10-28,Spain,63117,0.6044828605922334
2021-10-29,Spain,61228,0.6101361507153591
2021-10-30,Spain,58651,0.6095244273243423
2021-10-31,Spain,62744,0.6100915517659059
2021-11-01,Spain,59825,0.604907836974509
2021-11-02,Spain,59622,0.6018006023783167
2021-11-03,Spain,64211,0.5991105007553222
2021-11-04,Spain,62691,0.6037747408559442
2021-11-06,Spain,59751,0.6096178821944402
2021-11-07,Spain,65162,0.6055609462723673
2021-11-08,Spain,57672,0.6073361769316132
2021-11-09,Spain,57631,0.6115378483281567
2021-11-10,Spain,59630,0.6094690097769578
2021-11-11,Spain,61329,0.613287262730519
2021-11-12,Spain,59703,0.6151656766661642
2021-11-13,Spain,57225,0.6176912985058979
2021-11-14,Spain,63737,0.6057092041357454
2021-11-15,Spain,58485,0.607773446353766
2021-11-16,Spain,59190,0.6050284502111843
2021-11-17,Spain,59896,0.6101140970348604
2021-11-18,Spain,59768,0.6170113693280685
2021-11-19,Spain,58281,0.6181246244402121
2021-11-20,Spain,59017,0.6115561830320078
2021-11-21,Spain,64660,0.6080207916950201
2021-11-22,Spain,62513,0.6054423993889271
2021-11-23,Spain,64632,0.6023356550315633
2021-11-24,Spain,62334,0.6040216906984953
2021-11-25,Spain,63981,0.6101729863396946
2021-11-26,Spain,59119,0.6136263249716674
2021-11-27,Spain,60978,0.6087224436846076
2021-11-28,Spain,62993,0.6031450123188291
2021-11-29,Spain,61326,0.6076502819195774
2021-11-30,Spain,60547,0.6103291755495731
2021-12-01,Spain,65173,0.6130846745277951
2021-12-02,Spain,58527,0.6168106623097033
2021-12-03,Spain,56755,0.6146194988987754
2021-12-04,Spain,56465,0.6080207441778092
2021-12-05,Spain,56275,0.6019397723145269
2021-12-06,Spain,53856,0.6118467568701723
2021-12-07,Spain,54046,0.6062454285423529
2021-12-08,Spain,66214,0.599752289062736
2021-12-09,Spain,57167,0.6036618162226459
2021-12-10,Spain,59547,0.6109931729894033
2021-12-11,Spain,59438,0.6117499331404153
2021-12-12,Spain,71423,0.5982042962211052
2021-12-13,Spain,61488,0.5979952770296644
2021-12-14,Spain,60215,0.6054027810678402
2021-12-15,Spain,62491,0.6050111429005777
2021-12-16,Spain,61152,0.6076207040979854
2021-12-17,Spain,59743,0.6121697561890096
2021-12-18,Spain,60681,0.6084023512796427
2021-12-19,Spain,64930,0.606629781872786
2021-12-20,Spain,62021,0.6022260604956385
2021-12-21,Spain,66230,0.599656525381247
2021-12-22,Spain,69311,0.5978951400210645
2021-12-23,Spain,63955,0.6138928472676101
2021-12-24,Spain,66192,0.656457689479091
2021-12-25,Spain,55461,0.640761953733254
2021-12-26,Spain,55320,0.6124750061641359
2021-12-27,Spain,58453,0.6032192943561494
2021-12-28,Spain,62675,0.6048950154766654
2021-12-29,Spain,61832,0.60211844472118
2021-12-30,Spain,63321,0.606087628969852
2021-12-31,Spain,222191,0.6465543659194117
2020-01-01,Spain,80079,0.6311703360681328
2020-01-02,Spain,71085,0.5952764760216642
2020-01-03,Spain,71646,0.5873126103481005
2020-01-04,Spain,90120,0.5895082725477142
2020-01-05,Spain,92014,0.5941218180602952
2020-01-06,Spain,86805,0.5978449284027417
2020-01-07,Spain,85862,0.5903464157368801
2020-01-08,Spain,82540,0.5888254871456263
2020-01-09,Spain,85891,0.5872852043753128
2020-01-10,Spain,76283,0.5974780827838444
2020-01-11,Spain,75550,0.5983773616677697
2020-01-12,Spain,90393,0.5896213357892758
2020-01-13,Spain,81772,0.5936045635425329
2020-01-14,Spain,83210,0.594310174522293
2020-01-15,Spain,77603,0.594928706274242
2020-01-16,Spain,84155,0.5958405262194759
2020-01-17,Spain,79287,0.6012381275618954
2020-01-18,Spain,81293,0.593782666982397
2020-01-19,Spain,92359,0.5878463908119403
2020-01-20,Spain,87547,0.5884103497207215
2020-01-21,Spain,86124,0.5895980351005526
2020-01-22,Spain,83080,0.5951775579682234
2020-01-23,Spain,86541,0.595992068603321
2020-01-24,Spain,79789,0.6038173316747922
2020-01-25,Spain,83488,0.6017198784016865
2020-01-26,Spain,88446,0.5811803860547679
2020-01-27,Spain,75603,0.5885432729785854
2020-01-28,Spain,82061,0.5921969570807082
2020-01-29,Spain,82353,0.5965347411023278
2020-01-30,Spain,84445,0.5970227177926462
2020-01-31,Spain,75908,0.6046207589977342
2020-02-01,Spain,76304,0.599274878381212
2020-02-02,Spain,82696,0.5934921990059979
2020-02-03,Spain,77511,0.5976049504199403
2020-02-04,Spain,82668,0.5914308858445831
2020-02-05,Spain,75209,0.5995850552194552
2020-02-06,Spain,85569,0.5958351835360937
2020-02-07,Spain,71928,0.6048520186714492
2020-02-08,Spain,74182,0.6034984105308565
2020-02-09,Spain,90228,0.5884068185596489
2020-02-10,Spain,79521,0.5988422177160749
2020-02-11,Spain,82274,0.5993437254904344
2020-02-12,Spain,81428,0.5952150677653878
2020-02-13,Spain,85031,0.6037093532593996
2020-02-14,Spain,77775,0.6166742102989393
2020-02-15,Spain,73569,0.6042149658551835
2020-02-16,Spain,87470,0.5913593165885446
2020-02-17,Spain,78525,0.5943514159567017
2020-02-18,Spain,81212,0.5964940146406934
2020-02-19,Spain,81820,0.596658366108531
2020-02-20,Spain,81561,0.6041988253086646
2020-02-21,Spain,78732,0.6073696438042981
2020-02-22,Spain,76844,0.6028286122403832
2020-02-23,Spain,84493,0.5903699284674471
2020-02-24,Spain,79334,0.5985351787632037
2020-02-25,Spain,81549,0.5982248035536916
2020-02-26,Spain,81814,0.5946555246290366
2020-02-27,Spain,79829,0.5988999844041639
2020-02-28,Spain,76948,0.6074816469303945
2020-02-29,Spain,74305,0.6008405852499831
2020-03-01,Spain,90871,0.5915460183997094
2020-03-02,Spain,81588,0.5925612384664412
2020-03-03,Spain,78378,0.5961578500854832
2020-03-04,Spain,82855,0.5960496916178867
2020-03-05,Spain,84624,0.5983056460460389
2020-03-06,Spain,75276,0.6053149165869599
2020-03-07,Spain,76820,0.6018936692397813
2020-03-08,Spain,91923,0.5982052574763661
2020-03-09,Spain,83670,0.5783971265208557
2020-03-10,Spain,93040,0.5674437080932933
2020-03-11,Spain,89616,0.5640002583244064
2020-03-12,Spain,98093,0.5525404945307004
2020-03-13,Spain,104326,0.5597310383605237
2020-03-14,Spain,133898,0.5691167383829483
2020-03-15,Spain,125855,0.5783714925191689
2020-03-16,Spain,108091,0.567921398034989
2020-03-17,Spain,104834,0.5810010488200393
2020-03-18,Spain,104732,0.5808171688977581
2020-03-19,Spain,103512,0.5825442080435118
2020-03-20,Spain,102872,0.5763394608445447
2020-03-21,Spain,108574,0.5750265327058043
2020-03-22,Spain,104364,0.577152462764938
2020-03-23,Spain,94690,0.5785947889851093
2020-03-24,Spain,94126,0.5807169288719376
2020-03-25,Spain,94059,0.5793082086137424
2020-03-26,Spain,95915,0.5806923679403638
2020-03-27,Spain,94770,0.5847826645246386
2020-03-28,Spain,101233,0.5826369761441428
2020-03-29,Spain,88670,0.5806156930641706
2020-03-30,Spain,93137,0.5779656942997949
2020-03-31,Spain,94725,0.5810643011770916
2020-04-01,Spain,96438,0.5880264751135444
2020-04-02,Spain,98878,0.5828609869940735
2020-04-03,Spain,97818,0.5834602017931261
2020-04-04,Spain,105732,0.5798731672057655
2020-04-05,Spain,97586,0.5867089599225299
2020-04-06,Spain,96181,0.5844512481675175
2020-04-07,Spain,94124,0.5870020487973312
2020-04-08,Spain,95158,0.5850711846718091
2020-04-09,Spain,101248,0.5869891275975821
2020-04-10,Spain,97352,0.585612273481798
2020-04-11,Spain,93213,0.5862146851941252
2020-04-12,Spain,96768,0.587171749886326
2020-04-13,Spain,97827,0.5850733110490969
2020-04-14,Spain,103412,0.5834987678605964
2020-04-15,Spain,98973,0.5798900440827296
2020-04-16,Spain,46906,0.5852717862533577
2020-04-17,Spain,86335,0.5895426080500377
2020-04-18,Spain,101047,0.5865925432719427
2020-04-19,Spain,101543,0.5823165080212324
2020-04-20,Spain,96319,0.588219754742055
2020-04-21,Spain,100761,0.5791535889778784
2020-04-22,Spain,95066,0.5904290640292008
2020-04-23,Spain,99519,0.6056629760648721
2020-04-24,Spain,88648,0.5916791138322354
2020-04-25,Spain,97728,0.5889421822098069
2020-04-26,Spain,108557,0.5633987613143325
2020-04-27,Spain,91662,0.5822127025703127
2020-04-28,Spain,97120,0.5843946369336903
2020-04-29,Spain,87761,0.584765718838664
2020-04-30,Spain,92157,0.5844228555508535
2020-05-01,Spain,96434,0.5881241220523882
2020-05-02,Spain,104424,0.5793073749329656
2020-05-03,Spain,96740,0.588150301467852
2020-05-04,Spain,92896,0.582950178500689
2020-05-05,Spain,91949,0.5831746660431326
2020-05-06,Spain,95404,0.5824913045889061
2020-05-07,Spain,94426,0.5860379519306124
2020-05-08,Spain,98368,0.583491569097674
2020-05-09,Spain,100020,0.5878242157568486
2020-05-10,Spain,88648,0.5896261197545348
2020-05-11,Spain,89491,0.5853749139690025
2020-05-12,Spain,83030,0.5869887401059859
2020-05-13,Spain,83871,0.5828512291495274
2020-05-14,Spain,89240,0.5784266423240699
2020-05-15,Spain,85192,0.5880512058291859
2020-05-16,Spain,88137,0.5887655078230483
2020-05-17,Spain,86066,0.5872604576952571
2020-05-18,Spain,81451,0.5828518607506353
2020-05-19,Spain,83079,0.5866961719568121
2020-05-20,Spain,85477,0.5879122030019771
2020-05-21,Spain,84375,0.5882785782637037
2020-05-22,Spain,81715,0.5904673870525607
2020-05-23,Spain,91983,0.5832505809769196
2020-05-24,Spain,83169,0.5875702560208731
2020-05-25,Spain,81648,0.589893922802763
2020-05-26,Spain,80527,0.5870666371279198
2020-05-27,Spain,83266,0.5868576515984917
2020-05-28,Spain,82157,0.5869025692880704
2020-05-29,Spain,76387,0.5916443401495018
2020-05-30,Spain,73438,0.5931390093956808
2020-05-31,Spain,77618,0.5868481215826226
2020-06-01,Spain,78914,0.5837880082875028
2020-06-02,Spain,80120,0.5753483192710933
2020-06-03,Spain,81467,0.5887802548393828
2020-06-04,Spain,78824,0.5877171902212524
2020-06-05,Spain,74509,0.595937426686709
2020-06-06,Spain,70324,0.5942823260480065
2020-06-07,Spain,76463,0.5844940832559539
2020-06-08,Spain,74257,0.5898680027068155
2020-06-09,Spain,77269,0.5917194381576052
2020-06-10,Spain,76276,0.5929280920735225
2020-06-11,Spain,76534,0.5934196730603393
2020-06-12,Spain,74454,0.5926999832514036
2020-06-13,Spain,72575,0.596787509376507
2020-06-14,Spain,75146,0.5917217748250073
2020-06-15,Spain,76642,0.5932374796195298
2020-06-16,Spain,75376,0.5954793066360645
2020-06-17,Spain,76470,0.5976209369425919
2020-06-18,Spain,79041,0.5937008369074278
2020-06-19,Spain,73734,0.596182680635799
2020-06-20,Spain,72398,0.5914590818392773
2020-06-21,Spain,77404,0.5923235442741978
2020-06-22,Spain,72818,0.5891177804663682
2020-06-23,Spain,81344,0.5899512632031865
2020-06-24,Spain,72943,0.5924887386863716
2020-06-25,Spain,71891,0.5952417486194378
2020-06-26,Spain,73177,0.5996258940787406
2020-06-27,Spain,72835,0.5953593411546646
2020-06-28,Spain,75625,0.6005976409917356
2020-06-29,Spain,72075,0.5972597092056885
2020-06-30,Spain,77167,0.5932220898959399
2020-07-01,Spain,76701,0.5966613869571453
2020-07-02,Spain,73151,0.5942577550682834
2020-07-03,Spain,71245,0.5989660309495404
2020-07-04,Spain,69839,0.6000501443319635
2020-07-05,Spain,77144,0.5915459328139583
2020-07-06,Spain,75556,0.5928305084837736
2020-07-07,Spain,75001,0.5946311802642631
2020-07-08,Spain,77811,0.5938821465859583
2020-07-09,Spain,83015,0.5926583354333554
2020-07-10,Spain,73264,0.5958377445948897
2020-07-11,Spain,69691,0.5961983248195606
2020-07-12,Spain,78677,0.5872924318161598
2020-07-13,Spain,76515,0.5898867032738679
2020-07-14,Spain,74442,0.5958452587786465
2020-07-15,Spain,73676,0.5948285403387806
2020-07-16,Spain,82268,0.5946386042446639
2020-07-17,Spain,77526,0.5949080242886258
2020-07-18,Spain,73887,0.5957234005440741
2020-07-19,Spain,78753,0.588820800147296
2020-07-20,Spain,78733,0.589112067646349
2020-07-21,Spain,76679,0.5952090314949334
2020-07-22,Spain,76452,0.5932845369512896
2020-07-23,Spain,76573,0.5970887779896308
2020-07-24,Spain,74532,0.5973630092041002
2020-07-25,Spain,73303,0.6037251741674965
2020-07-26,Spain,74472,0.5954670176173594
2020-07-27,Spain,73697,0.5901088931978236
2020-07-28,Spain,78867,0.5900535224872254
2020-07-29,Spain,77095,0.5942806156041247
2020-07-30,Spain,74859,0.5930813371805661
2020-07-31,Spain,76142,0.5949582154921068
2020-08-01,Spain,71610,0.5929586229157939
2020-08-02,Spain,70470,0.5934216333191429
2020-08-03,Spain,79122,0.5876403626298627
2020-08-04,Spain,78376,0.5894253955037256
2020-08-05,Spain,75303,0.5928149177589207
2020-08-06,Spain,75823,0.5924737326009258
2020-08-07,Spain,80252,0.5882207378383093
2020-08-08,Spain,74036,0.5881096971338268
2020-08-09,Spain,72970,0.5919018630944224
2020-08-10,Spain,77238,0.5894407476371735
2020-08-11,Spain,79855,0.588647352826999
2020-08-12,Spain,78261,0.588925590562349
2020-08-13,Spain,81817,0.5885960300426561
2020-08-14,Spain,86766,0.5796349342599636
2020-08-15,Spain,75555,0.5895074858579843
2020-08-16,Spain,80827,0.5803972113773862
2020-08-17,Spain,81740,0.5818116032909224
2020-08-18,Spain,83041,0.5830279581170746
2020-08-19,Spain,80996,0.5910598769321942
2020-08-20,Spain,80659,0.5927956780148527
2020-08-21,Spain,83319,0.5919733451553667
2020-08-22,Spain,678352,0.5903013008659221
2020-08-23,Spain,356617,0.5879592480279964
2020-08-24,Spain,78593,0.5853285083404375
2020-08-25,Spain,89580,0.5786811609064523
2020-08-26,Spain,82481,0.5837144218183582
2020-08-27,Spain,81585,0.585291654838512
2020-08-28,Spain,47105,0.5918379428935358
2020-08-29,Spain,78853,0.5889045939533055
2020-08-30,Spain,76485,0.5874698127083742
2020-08-31,Spain,76223,0.5933250640620286
2020-09-01,Spain,49263,0.5966382932829913
2020-09-02,Spain,69804,0.5942818055125781
2020-09-03,Spain,74085,0.5946469429709117
2020-09-04,Spain,76088,0.5932819068184207
2020-09-05,Spain,46689,0.5956122632954229
2020-09-06,Spain,67985,0.5946804927998823
2020-09-07,Spain,72632,0.5941916598193634
2020-09-08,Spain,70616,0.5994270189475474
2020-09-09,Spain,71402,0.5917537216324472
2020-09-10,Spain,39885,0.5878506580167983
2020-09-11,Spain,76450,0.6007721244473513
2020-09-12,Spain,43146,0.6023317234274325
2020-09-13,Spain,45029,0.5948749419485221
2020-09-14,Spain,73702,0.5924778370464845
2020-09-15,Spain,31742,0.5941446079642115
2020-09-16,Spain,68565,0.5859028346678333
2020-09-17,Spain,79512,0.5861991238429419
2020-09-18,Spain,79964,0.5844489043444551
2020-09-19,Spain,78241,0.590554824644368
2020-09-20,Spain,77094,0.5924051075180948
2020-09-21,Spain,77491,0.5848005155437406
2020-09-22,Spain,74327,0.5905521262663634
2020-09-23,Spain,78545,0.5923301497612833
2020-09-24,Spain,77792,0.594826642636775
2020-09-25,Spain,75629,0.5911350578481799
2020-09-26,Spain,79244,0.5938027599439706
2020-09-27,Spain,85732,0.5896208131969394
2020-09-28,Spain,78636,0.5867128849000457
2020-09-29,Spain,77019,0.5905914281930432
2020-09-30,Spain,79245,0.586827053227333
2020-10-01,Spain,71366,0.5907071353725865
2020-10-02,Spain,78084,0.5929222313790278
2020-10-03,Spain,72794,0.593702217888837
2020-10-04,Spain,80928,0.5881682167852906
2020-10-05,Spain,75890,0.5913535409803664
2020-10-06,Spain,72836,0.5933760567027294
2020-10-07,Spain,76685,0.595954880758949
2020-10-08,Spain,76202,0.591352782446655
2020-10-09,Spain,81204,0.5893905045441111
2020-10-10,Spain,72953,0.596141573355448
2020-10-11,Spain,84884,0.5933116584750955
2020-10-12,Spain,79074,0.6053202659407644
2020-10-13,Spain,73806,0.58754740504837
2020-10-14,Spain,77964,0.5812554707172541
2020-10-15,Spain,68724,0.594645126229556
2020-10-16,Spain,64829,0.5984926073207978
2020-10-17,Spain,73525,0.5915592054811288
2020-10-18,Spain,81226,0.58896820835693
2020-10-19,Spain,70257,0.5930950079565025
2020-10-20,Spain,75930,0.5891430461872778
2020-10-21,Spain,87736,0.5820570559063554
2020-10-22,Spain,82274,0.590164696416851
2020-10-23,Spain,75398,0.5946290163797449
2020-10-24,Spain,79734,0.5907152392831163
2020-10-25,Spain,91495,0.5823824098912509
2020-10-26,Spain,72066,0.5872994521688453
2020-10-27,Spain,84053,0.5820072883656741
2020-10-28,Spain,81573,0.5853096387039829
2020-10-29,Spain,79427,0.586555660556234
2020-10-30,Spain,76324,0.5942470286279545
2020-10-31,Spain,80292,0.5962641437503113
2020-11-01,Spain,79866,0.5896008507625273
2020-11-02,Spain,75629,0.5901819610599108
2020-11-03,Spain,76153,0.5874672311924679
2020-11-04,Spain,79468,0.5898296617254744
2020-11-05,Spain,6764,0.5841357408338261
2020-11-06,Spain,76242,0.5935894285170903
2020-11-07,Spain,75263,0.5951794717988919
2020-11-08,Spain,83894,0.5892378749851003
2020-11-09,Spain,75041,0.5923128786796551
2020-11-10,Spain,74095,0.5933502969836021
2020-11-11,Spain,76996,0.5948346318769806
2020-11-12,Spain,76167,0.594406223863353
2020-11-13,Spain,76223,0.5972824915970246
2020-11-14,Spain,76366,0.5954350120341514
2020-11-15,Spain,79280,0.5967319359863774
2020-11-16,Spain,76812,0.5974517689163151
2020-11-17,Spain,80495,0.5915576782036152
2020-11-18,Spain,77930,0.5974008032593352
2020-11-19,Spain,79151,0.6008780862781267
2020-11-20,Spain,72582,0.6053522375933427
2020-11-21,Spain,73138,0.5937904838524434
2020-11-22,Spain,75862,0.5965112247370224
2020-11-23,Spain,73887,0.5950491069064924
2020-11-24,Spain,74262,0.5982393914384208
2020-11-25,Spain,81683,0.5860457339838154
2020-11-26,Spain,73100,0.5915887241586867
2020-11-27,Spain,73349,0.5990765341313445
2020-11-28,Spain,69913,0.5995661904938996
2020-11-29,Spain,77065,0.5959556222150133
2020-11-30,Spain,70240,0.5989493418992028
2020-12-01,Spain,76431,0.5930116013659379
2020-12-02,Spain,77811,0.6038701549266813
2020-12-03,Spain,73950,0.603524516402975
2020-12-04,Spain,70936,0.6028889196176836
2020-12-05,Spain,73030,0.5998961770094482
2020-12-06,Spain,71403,0.6043008709297929
2020-12-07,Spain,66051,0.6024991340025132
2020-12-08,Spain,75251,0.5998922114523395
2020-12-09,Spain,70886,0.597624625201027
2020-12-10,Spain,71531,0.5984616317540647
2020-12-11,Spain,70785,0.6023434404040403
